X,Y,Z,Time,Up HUD,Right HUD,Down HUD,Left HUD,Trial Type,Layout Number,Rotation X,Rotation Y,Rotation Z,Direction
-0,0,-0,0,0,0,0,0,HUD,6,0,0,0,Backward
0.00016711980414108,3.00000000000855e-05,0.00550658033366247,0.08007812,0,0,0,0,HUD,6,-0.254033999999999,0.401700000000005,-0.0495399999999999,Backward
2.3141352657241e-05,-0.000278200000000006,0.0107808271240089,0.14001464,0,0,0,0,HUD,6,-0.174315999999999,0.815799999999967,0.0390160000000002,Backward
0.00460511328285129,-0.00655719999999993,0.0463702448521914,0.22009274,0,0,0,0,HUD,6,1.013929,2.71559999999999,0.382033,Backward
0.00979293601589992,-0.0133224,0.0700611691965598,0.28002934,0,0,0,0,HUD,6,3.366579,3.54899999999998,-0.137532,Backward
0.0154618241056492,-0.0188626,0.0967943723122708,0.34008784,0,0,0,0,HUD,6,4.773519,3.77389999999997,-0.587145,Backward
0.0209639904257575,-0.0228975,0.119916352802395,0.38000484,0,0,0,0,HUD,6,5.680549,3.83339999999998,-0.985151,Backward
0.0269294973604222,-0.0266542999999999,0.144938181832515,0.42004394,0,0,0,0,HUD,6,6.359569,3.65449999999998,-1.481338,Backward
0.0311362353010645,-0.0260292,0.166074997011219,0.48010254,0,0,0,0,HUD,6,6.503909,3.33580000000001,-2.002254,Backward
0.0384380873542121,-0.0282241,0.193237396695231,0.52001954,0,0,0,0,HUD,6,6.360119,3.05279999999999,-2.7914706,Backward
0.0460905613692706,-0.031393,0.224203582550917,0.56005864,0,0,0,0,HUD,6,5.972659,2.62270000000001,356.270375,Backward
0.0511323324245017,-0.0335502,0.247391602423832,0.62011714,0,0,0,0,HUD,6,5.685889,2.1146,355.789475,Backward
0.0646008422578825,-0.0371243,0.306617445962509,0.70007324,0,0,0,0,HUD,6,5.164639,0.54849999999999,355.049675,Backward
0.0780826682201803,-0.0327632999999999,0.359283123445309,0.76000974,0,0,0,0,HUD,6,4.908719,-0.405700000000024,354.313875,Backward
0.0895830609495762,-0.0278786,0.397792362168889,0.80004884,0,0,0,0,HUD,6,4.805139,-0.586000000000013,354.073875,Backward
0.0998627213306138,-0.0217986,0.435662294601499,0.84008784,0,0,0,0,HUD,6,5.203169,-0.817700000000002,354.162675,Backward
0.107656694124957,-0.0201117,0.458992966453827,0.90002444,0,0,0,0,HUD,6,5.967979,-1.23720000000003,354.243775,Backward
0.116189704125663,-0.0198834999999999,0.488830274380785,0.94006344,0,0,0,0,HUD,6,6.791379,-1.42290000000003,353.746275,Backward
0.122192999931216,-0.0176331,0.520292318314244,0.98010254,0,0,0,0,HUD,6,6.720849,-1.65140000000002,353.145875,Backward
0.123670762951039,-0.0133177999999999,0.539711565479294,1.04003924,0,0,0,0,HUD,6,6.954209,-1.60750000000002,353.022075,Backward
0.125940865866161,-0.00788329999999993,0.58068052246815,1.10009724,0,0,0,0,HUD,6,5.931579,-2.04599999999999,353.842875,Backward
0.128946769479522,-0.00720869999999996,0.613875090585044,1.14001424,0,0,0,0,HUD,6,4.975679,-2.49979999999999,354.218075,Backward
0.130987234404704,-0.0100049,0.646864502324103,1.20007324,0,0,0,0,HUD,6,5.080719,-2.61099999999999,353.951275,Backward
0.130776433558568,-0.0151975,0.690169772118935,1.26001024,0,0,0,0,HUD,6,5.084559,-2.14269999999999,353.797375,Backward
0.127235235248458,-0.0187145,0.722308913590489,1.30004924,0,0,0,0,HUD,6,4.843039,-1.88560000000001,354.083575,Backward
0.124542878681335,-0.0203595999999999,0.744496004434389,1.34008824,0,0,0,0,HUD,6,4.457029,-1.8759,354.447475,Backward
0.12009476028932,-0.0214854,0.779227966756874,1.40002424,0,0,0,0,HUD,6,3.214069,-1.70830000000001,354.859475,Backward
0.112814474389715,-0.0263274,0.814712336023074,1.44006324,0,0,0,0,HUD,6,2.012669,-1.09320000000002,355.112675,Backward
0.10680019078277,-0.0300956,0.837803819338252,1.48010224,0,0,0,0,HUD,6,1.742529,-0.677000000000021,355.668175,Backward
0.0972381155624125,-0.0353711999999999,0.877416028535421,1.52001924,0,0,0,0,HUD,6,1.513024,-0.151999999999987,356.321375,Backward
0.0899912541531775,-0.0309925,0.906296360869302,1.56005824,0,0,0,0,HUD,6,1.36558,-0.186199999999985,-3.2802759,Backward
0.0793418025073667,-0.0271283999999999,0.948176490150903,1.62011724,0,0,0,0,HUD,6,0.742988,0.224899999999991,-2.9778691,Backward
0.0697441977486695,-0.0240045999999999,0.990875908225341,1.66003424,0,0,0,0,HUD,6,0.397603,0.586199999999963,-2.7381932,Backward
0.0646418478000061,-0.0161106,1.01633022310517,1.70007324,0,0,0,0,HUD,6,0.635971,0.706299999999999,-2.8678712,Backward
0.0578312478925946,-0.0110272,1.05111858657489,1.74011224,0,0,0,0,HUD,6,1.581829,1.01310000000001,-3.3420095,Backward
0.0530824696671761,-0.00728709999999999,1.0748014243771,1.78002924,0,0,0,0,HUD,6,1.364554,1.08709999999996,356.114075,Backward
0.0494522157903581,-0.00564919999999991,1.10047842548295,1.82006824,0,0,0,0,HUD,6,1.058059,1.11899999999997,356.251475,Backward
0.0477788513497623,-0.00480769999999997,1.13770084991297,1.86010724,0,0,0,0,HUD,6,2.380139,1.53319999999997,-3.2768479,Backward
0.0473345158105012,-0.00561579999999995,1.16070189803971,1.90002424,0,0,0,0,HUD,6,4.202979,2.07580000000002,356.302875,Backward
0.045918322562879,-0.00607619999999998,1.1850395170006,1.94006324,0,0,0,0,HUD,6,5.428559,2.46999999999997,355.807775,Backward
