X,Y,Z,Time,Up HUD,Right HUD,Down HUD,Left HUD,Trial Type,Layout Number,Rotation X,Rotation Y,Rotation Z,Direction
0,0,0,0,0,0,0,0,Collocated,3,0,0,0,Forward
-0.00138123457563788,0.000277400000000094,0.00363018126917414,0.079956059,0,0,0,0,Collocated,3,-0.115460000000001,0.198369999999997,0.192600000000027,Forward
-0.00289377484043563,0.000774200000000058,0.00984778651133666,0.140014619,0,0,0,0,Collocated,3,-0.137550000000001,0.403079999999989,0.127200000000016,Forward
-0.00463006412705447,-0.000843199999999933,0.0200176773422736,0.199951219,0,0,0,0,Collocated,3,-0.36304,0.738599999999991,-0.204999999999984,Forward
-0.00757480313974401,-0.00304489999999991,0.0289588764870832,0.239990219,0,0,0,0,Collocated,3,0.43573,1.26312999999999,-0.709199999999953,Forward
-0.0119983348111701,-0.00428929999999994,0.03554026604795,0.300048819,0,0,0,0,Collocated,3,0.573309999999999,1.53985999999999,-1.0539,Forward
-0.0178549255709513,-0.00797999999999999,0.0458336306423113,0.339965819,0,0,0,0,Collocated,3,0.77993,2.021,-1.2011,Forward
-0.0287603987714915,-0.0140886,0.059728053705983,0.400024419,0,0,0,0,Collocated,3,1.52299,2.42129,-1.22749999999996,Forward
-0.0360906409000448,-0.0178602,0.075152185167326,0.459960919,0,0,0,0,Collocated,3,1.58347,2.05506,-0.881100000000004,Forward
-0.0425474157392065,-0.0206795999999999,0.0930804563800325,0.520019519,0,0,0,0,Collocated,3,3.4349,1.98201999999999,-0.709900000000005,Forward
-0.0450147301355739,-0.0189746,0.110912923754725,0.559936519,0,0,0,0,Collocated,3,3.14611,2.67743999999999,-1.1259,Forward
-0.048466006968058,-0.0217164999999999,0.131409342691348,0.619995119,0,0,0,0,Collocated,3,2.60572,3.27708,-0.806699999999978,Forward
-0.0480795477335083,-0.0269349,0.155139465368233,0.679931619,0,0,0,0,Collocated,3,2.76338,3.98375999999999,-0.127999999999986,Forward
-0.0455563542091055,-0.0338771999999999,0.189197064967125,0.719970719,0,0,0,0,Collocated,3,3.19468,4.68458,0.448700000000031,Forward
-0.0380641140790829,-0.0368242,0.218536877284761,0.780029319,0,0,0,0,Collocated,3,3.70681,4.70680999999999,0.271400000000028,Forward
-0.0251201070224307,-0.0416339999999999,0.259426117266905,0.839965819,0,0,0,0,Collocated,3,3.70762,5.33358,-0.044399999999996,Forward
-0.0138563607077447,-0.0464409,0.291623463678657,0.900024419,0,0,0,0,Collocated,3,3.58943,5.36528,-0.21429999999998,Forward
0.000557691701517538,-0.0503906,0.326989206610809,0.959960919,0,0,0,0,Collocated,3,3.45013,4.22506999999999,-0.648099999999999,Forward
0.0235886423116196,-0.052692,0.3787733472235,1.020019219,0,0,0,0,Collocated,3,3.2199,3.76655,-1.4468,Forward
0.042210940570202,-0.0436529,0.42189672664312,1.079956219,0,0,0,0,Collocated,3,5.22771,3.58282,-2.05779999999999,Forward
0.0500558576558863,-0.0212384999999999,0.449492754580464,1.119995219,0,0,0,0,Collocated,3,3.69431,3.31846999999999,-1.04379999999998,Forward
0.0618426809796926,-0.0205786999999999,0.481015431115514,1.179931219,0,0,0,0,Collocated,3,1.86082,2.30373999999999,-0.992399999999975,Forward
0.0717807325883646,-0.0228733999999999,0.528263368829486,1.239990219,0,0,0,0,Collocated,3,1.01772,1.66320999999999,-1.56909999999999,Forward
0.0760297469619942,-0.0168526999999999,0.561088011658506,1.300049219,0,0,0,0,Collocated,3,3.71301,0.551439999999999,-1.75659999999999,Forward
0.0847604892566207,-0.00657609999999997,0.607814929007982,1.359985219,0,0,0,0,Collocated,3,2.66594,0.00380999999998721,-1.71709999999996,Forward
0.0864931172286423,-0.0102633999999999,0.661250990261695,1.420044219,0,0,0,0,Collocated,3,0.146039999999999,-0.295400000000001,-2.2799,Forward
0.0844415760120545,-0.0190136999999999,0.718548804038807,1.500000219,0,0,0,0,Collocated,3,-1.61155,-2.12299,-2.39389999999997,Forward
0.082295452402676,-0.0223654,0.770756135798373,1.540039219,0,0,0,0,Collocated,3,-3.78641,-2.9984,-2.43689999999998,Forward
0.0788131271835426,-0.0277835999999999,0.80470378713198,1.599975219,0,0,0,0,Collocated,3,-4.25643,-2.71171000000001,-3.44009999999997,Forward
0.0711626058376873,-0.0140237999999999,0.859330927677103,1.660034219,0,0,0,0,Collocated,3,-5.673377,-1.82400000000001,-2.89920000000001,Forward
0.0630634778646173,-0.0124031999999999,0.902402556286616,1.719970219,0,0,0,0,Collocated,3,-6.626683,-1.72305,-1.92309999999998,Forward
0.074182911163005,0.0132929000000001,0.977112447232344,1.819946219,0,0,0,0,Collocated,3,-7.948762,-2.35801000000001,-3.29599999999999,Forward
0.080849035809579,0.00734010000000007,1.0405642849693,1.900024219,0,0,0,0,Collocated,3,-7.796382,-2.77764000000001,-3.30009999999999,Forward
0.0923101997703877,0.00296640000000004,1.10257787829901,1.959961219,0,0,0,0,Collocated,3,-6.884395,-2.76004,-3.81029999999998,Forward
0.103014642137576,-0.0011274,1.16160468247819,2.040039219,0,0,0,0,Collocated,3,-6.531388,-4.215,-3.42359999999996,Forward
0.130566572453637,-0.0147723,1.23390043035356,2.099975219,0,0,0,0,Collocated,3,-7.650833,-5.33356000000001,-2.9701,Forward
0.158417678079004,-0.031154,1.27010903381247,2.160034219,0,0,0,0,Collocated,3,-4.80459,-5.31789000000001,-2.78569999999996,Forward
0.182167261237767,-0.0133664,1.31581435872965,2.220093219,0,0,0,0,Collocated,3,-9.828829,-4.96456000000001,-2.97809999999998,Forward
