Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs)
No Cues,Forward,5,15.567772744093,21.3200086,0.730195425160056,465.298976,395.34915,369.79311982,1230.44124582
No Cues,Backward,5,15.3238229803604,18.919993213,0.809927509373066,410.552652,311.8075,323.84450492,1046.20465692
Collocated,Forward,3,15.6305367834496,21.059992715,0.742190987194253,555.0824616,321.20784,361.539881800001,1237.8301834
Collocated,Backward,3,15.5560154309446,18.880005801,0.823941242121897,500.800022,399.9304,361.89295004,1262.62337204
HUD,Forward,7,15.7947746152783,28.860004893,0.547289394920002,631.869638599999,410.356998199999,365.806838400001,1408.0334752
HUD,Backward,7,15.5182728793016,28.38000659,0.54680300478752,624.746490799999,440.7101,394.690447280001,1460.14703808
Combined,Forward,8,15.7981233241673,24.9999968945,0.631925011464418,576.772642,351.90418,301.56573336,1230.24255536
Combined,Backward,8,15.8664607162048,24.82000883,0.639260881205931,602.674986,548.104200000001,432.977976894,1583.757162894
