Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs)
No Cues,Forward,4,16.1655429156914,23.439997642,0.689656337111821,683.357024,729.93108,712.38993724,2125.67804124
No Cues,Backward,4,15.9237741908559,22.8199945,0.697799212478159,619.429478,481.1918,489.5275909,1590.1488689
Collocated,Forward,8,15.8031795754037,22.739988203,0.694951089434552,586.313404,533.8191,463.184834474,1583.317338474
Collocated,Backward,8,15.8495457458737,21.600099961,0.733771870245545,622.585745,483.4647,525.2604885,1631.3109335
HUD,Forward,5,16.1690702853028,27.06005566,0.597525389025855,739.035148,613.83491,573.52432084,1926.39437884
HUD,Backward,5,15.8825912987037,24.680054766,0.643539548404244,707.327317,469.0034,540.70368144,1717.03439844
Combined,Forward,7,16.6010127314745,30.900026875,0.537249135692685,993.166477999999,880.52144,687.456598600001,2561.1445166
Combined,Backward,7,16.1278046353383,27.999995781,0.575993109480472,808.748412,630.578699999999,642.83665134,2082.16376334
