Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs)
No Cues,Forward,4,15.5046891705117,19.820064453,0.782272389036804,317.5137286,219.486941946,211.61260337,748.613273916001
No Cues,Backward,4,15.2995596055194,17.71996984,0.863407767827185,266.24248558,186.9817,174.046688524001,627.270874104001
Collocated,Forward,6,15.8315852432799,24.04003953,0.658550715922216,718.711896920001,382.03229952,225.725488506,1326.469684946
Collocated,Backward,6,15.2952838144572,21.939936836,0.697143475333985,626.3519412,323.1898,202.080891777601,1151.6226329776
HUD,Forward,3,15.9301714110311,28.279968867,0.563302296616743,833.717301520001,432.59414166,259.367052190001,1525.67849537
HUD,Backward,3,15.7836392528027,27.8200033,0.567348575864573,1092.88754124,400.4945,254.746751920001,1748.12879316
Combined,Forward,2,15.5402391117506,24.64013844,0.630687978867972,647.0438984,340.474568444,204.373704910001,1191.892171754
Combined,Backward,2,15.8462771481444,23.36011125,0.678347674741676,574.640624060001,354.0694,208.48307212,1137.19309618
