Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs)
No Cues,Forward,6,15.4887868969181,21.360050996,0.725128741491237,755.4082926,317.3486,323.712857800001,1396.4697504
No Cues,Backward,6,15.538314017461,19.900022344,0.78081892315794,612.8917772,296.5379,265.534612,1174.9642892
Collocated,Forward,3,15.1484080611314,20.680049219,0.732513153170529,639.110056,322.80826,292.85039728,1254.76871328
Collocated,Backward,3,15.5619290692405,19.719968516,0.789145736039801,566.474951200001,330.048,290.2229388,1186.74589
HUD,Forward,8,16.4699974625508,40.059932031,0.411133934271421,970.08552518,525.00416,447.014125918,1942.103811098
HUD,Backward,8,15.6177813482822,25.49999883,0.612462041759324,623.18831656,383.1825,354.843289800001,1361.21410636
Combined,Forward,2,15.7694126514282,29.71999947,0.530599358433576,785.222382260001,356.57949,339.79355824,1481.5954305
Combined,Backward,2,15.5923116185286,26.22000607,0.594672311551017,630.884185000001,364.2526,370.495629600001,1365.6324146
