Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs)
No Cues,Forward,4,16.5213961229171,36.21996988,0.456140526280226,557.30287,633.764129999999,441.244772700001,1632.3117727
No Cues,Backward,4,16.7991822072569,38.480041973,0.43656870798229,658.733154000001,692.395,438.998692600001,1790.1268466
Collocated,Forward,8,16.4803029434912,30.640016523,0.537868604970244,863.4510064,544.7102,398.346348566001,1806.507554966
Collocated,Backward,8,16.1931389432236,27.060059219,0.598414763699177,685.2282584,484.1046,336.842155662001,1506.175014062
HUD,Forward,7,16.8800244908023,42.0400398,0.401522562088589,709.136469200001,621.39325,449.424870310002,1779.95458951
HUD,Backward,7,16.5269760599307,33.099978867,0.499304731472435,736.694685520001,541.7295,403.43666882,1681.86085434
Combined,Forward,6,16.3767823193381,33.71999143,0.485669824481864,870.042717638,678.71209,513.510558320001,2062.265365958
Combined,Backward,6,16.4246753837906,28.7199897,0.571890016513152,615.8088172,493.9656,405.931536780003,1515.70595398
