Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs)
No Cues,Forward,2,15.4896026513878,19.4400009,0.796790222956616,510.3047,358.507655,380.934868122,1249.747223122
No Cues,Backward,2,15.5482776728049,18.48000618,0.841356735563868,395.9190702,377.2206,327.18961408,1100.32928428
Collocated,Forward,6,15.6487961925928,20.99999949,0.745180789173094,461.84584594,437.3365488,269.68305242,1168.86544716
Collocated,Backward,6,15.547463272528,20.40002738,0.762129529677525,447.6692152,407.0274,253.34095858,1108.03757378
HUD,Forward,8,16.3660726720123,30.83984328,0.530679501948892,583.205920000001,480.100596120001,337.276115744002,1400.582631864
HUD,Backward,8,15.8738035039597,29.19995367,0.54362427020795,711.393654,594.268,373.297191200001,1678.9588452
Combined,Forward,1,15.8409079979636,21.619990254,0.732697277466758,462.533900400001,439.9888226,321.72869706,1224.25142006
Combined,Backward,1,15.9067803155098,22.08001461,0.720415298471118,530.144362,557.2862,359.5880949,1447.0186569
