Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs),Percent Stopped,Percent Slowed,Speed Variance,Speed Variance Corrected
No Cues,Forward,7,15.1697992839209,14.95995957,1.01402675675286,274.5824242,141.55864,161.983458178201,578.124522378201,0.468384074941452,2.10772833723653,0.230993477380889,0.227798207337825
No Cues,Backward,7,15.1638168054866,13.839960937,1.09565459574003,335.3139156,155.881,202.17354266,693.36845826,0.258397932816537,2.32558139534884,0.270236634787937,0.246644002442587
Collocated,Forward,5,15.4992985464889,16.67999632,0.929214746163021,295.21499,164.47682,160.818951508,620.510761508,0.529100529100529,2.11640211640212,0.178473736797574,0.192069419404438
Collocated,Backward,5,15.3028857844637,15.020009194,1.0188333167317,277.698973,160.8829,192.901363740001,631.483236740001,0.344827586206897,1.72413793103448,0.127249613842427,0.124897381890326
HUD,Forward,6,15.1508855329882,14.599974785,1.03773367804403,256.247954,153.79805,185.866059533801,595.912063533801,0.711743772241993,1.06761565836299,0.104447550493038,0.100649668313652
HUD,Backward,6,15.232640418492,13.520023359,1.12667264057291,282.865369,157.364,227.758214804001,667.987583804001,0.396825396825397,1.19047619047619,0.142019354576152,0.126052013212938
Combined,Forward,1,15.3515418806145,15.4999997,0.990422075983297,267.17230114,154.05395,184.13890404,605.36515518,0.78740157480315,1.5748031496063,0.109736533672548,0.110797746065586
Combined,Backward,1,15.2051948032325,13.99999705,1.08608557194178,273.507791,160.2473,167.077300260001,600.832391260001,0,1.76211453744493,0.10493948127367,0.0966217432444589
