Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs),Percent Stopped,Percent Slowed,Speed Variance,Speed Variance Corrected
No Cues,Forward,4,16.5213961229171,36.20000988,0.456392033529388,557.30287,633.764129999999,441.244772700001,1632.3117727,4.62882096069869,28.7336244541485,0.105267462936264,0.230651403185559
No Cues,Backward,4,16.7991822072569,38.460021973,0.436795959686409,658.733154000001,692.395,438.998692600001,1790.1268466,5.48387096774194,37.4193548387097,0.118002189994512,0.27015403274158
Collocated,Forward,8,16.4803029434913,30.640016523,0.537868604970245,863.4510064,544.7102,398.346348566001,1806.507554966,0.797872340425532,15.4255319148936,0.0768379680048361,0.142856391495627
Collocated,Backward,8,16.1931389432236,27.040039219,0.598857820141227,685.2282584,484.1046,336.842155662001,1506.175014062,1.47492625368732,10.1769911504425,0.0871131622683973,0.145465516752964
HUD,Forward,7,16.8800244908023,42.0400398,0.401522562088589,709.136469200001,621.39325,449.424870310002,1779.95458951,4.40180586907449,35.3273137697517,0.0579106272285329,0.144227579459796
HUD,Backward,7,16.5269760599307,33.059938867,0.499909456167438,736.694685520001,541.7295,403.43666882,1681.86085434,3.53846153846154,26,0.0923283623994837,0.184690169910608
Combined,Forward,6,16.3767823193381,33.69999143,0.485958055905003,870.042717638,678.71209,513.510558320001,2062.265365958,1.94610778443114,20.2095808383234,0.067678583434625,0.139268364033161
Combined,Backward,6,16.4246753837906,28.6399997,0.573487274994299,615.8088172,493.9656,405.931536780003,1515.70595398,1.1070110701107,16.2361623616236,0.0858614320824856,0.14971811202496
