Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs),Percent Stopped,Percent Slowed,Speed Variance,Speed Variance Corrected
No Cues,Forward,2,16.4202952366809,27.300050625,0.601474900623225,737.1809292,485.81865,482.3692817,1705.3688609,6.42458100558659,14.804469273743,0.181129165294406,0.301141685391572
No Cues,Backward,2,15.7585864696726,21.979976797,0.716951915610003,647.3614038,369.2807,331.2434654,1347.8855692,5.31107738998483,13.0500758725341,0.239373113885761,0.333876106157127
Collocated,Forward,7,15.8704952630947,24.52002021,0.647246418525473,658.733122332001,442.71814,319.03770744,1420.488969772,5.82329317269076,9.63855421686747,0.0976196274308111,0.150822970412418
Collocated,Backward,7,15.6652366704655,23.08001999,0.678735836331722,606.046570678801,457.2937,278.0467516,1341.3870222788,3.83795309168443,6.82302771855011,0.108005597263314,0.159127589088324
HUD,Forward,1,16.8462220897761,39.40002434,0.427568824435303,1344.19737796,671.13273,530.66105322,2545.99116118,17.7364864864865,32.4324324324324,0.092045611011723,0.215276712780192
HUD,Backward,1,15.6298117587143,27.920040586,0.559806197651143,882.1593604,508.6853,413.7774902,1804.6221506,1.13895216400911,12.9840546697039,0.0589595066646526,0.105321282458174
Combined,Forward,4,16.6520286349792,30.35998879,0.548485994186667,798.25991286,1003.43212,346.91962736,2148.61166022,6.50887573964497,20.3155818540434,0.116675139315554,0.212722185346899
Combined,Backward,4,15.9249731957091,29.640010996,0.537279598103327,660.809372400001,814.8092,305.29453002,1780.91310242,9.95850622406639,23.0290456431535,0.0993349025646649,0.184884933124822
