Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs),Percent Stopped,Percent Slowed,Speed Variance,Speed Variance Corrected
No Cues,Forward,6,15.106239341083,14.12011875,1.06983798143221,390.429696,246.57731,187.66349636,824.67050236,2.25,3.25,0.301951818367907,0.282240697758441
No Cues,Backward,6,15.1963450607263,13.9399375,1.09013007129525,430.984653636,261.2337,194.226273799999,886.444627436,1.3550135501355,2.9810298102981,0.292681122661161,0.268482752992411
Collocated,Forward,7,15.2579885185697,15.49999816,0.984386472892953,402.0588306,187.7934,150.488259160001,740.340489760001,0.571428571428571,2,0.170987316927184,0.173699376856205
Collocated,Backward,7,15.1676408782377,14.539979219,1.04316798874221,366.5494856,191.8235,179.413847180001,737.786832780001,0.611620795107034,2.14067278287462,0.200343041605435,0.192052520559988
HUD,Forward,8,15.3511162710608,16.79999079,0.913757421831348,493.4872078,223.88841,145.16967024,862.54528804,0.261780104712042,1.83246073298429,0.152597949485212,0.167000503458977
HUD,Backward,8,15.1327272593918,15.8400121533,0.955348210148887,359.264097400001,252.2081,142.192194000001,753.664391400002,1.40845070422535,4.7887323943662,0.202952171762998,0.212437904427924
Combined,Forward,1,15.2039761217169,16.25989117,0.935060140486593,472.486627,217.29729,161.575786584001,851.359703584001,1.58102766798419,2.76679841897233,0.0994009398254507,0.106304327948065
Combined,Backward,1,15.2908041837805,15.380001641,0.994200426027149,443.858572,231.7227,177.613280600001,853.1945526,1.2,2.8,0.133080225934181,0.133856536821225
