Condition,Direction,Layout,Total Distance (m),Total Time (s),Average Speed (m/s),X Rotation Sum (degs),Y Rotation Sum (degs),Z Rotation Sum (degs),Total Rotation (degs),Percent Stopped,Percent Slowed,Speed Variance,Speed Variance Corrected
No Cues,Forward,4,16.9116507032243,26.900026133,0.628685288988535,983.842197420001,598.26509,807.83577444,2389.94306186,1.31926121372032,9.76253298153034,0.12032254230595,0.191387558152557
No Cues,Backward,4,15.4715301825188,20.720094102,0.7466920809508,698.566491080001,366.2556,476.5678006,1541.38989168,0,4.68431771894094,0.14307232830396,0.191608203641024
Collocated,Forward,7,15.3756440850837,16.520018242,0.93072803309582,579.451756,296.91618,343.89480156,1220.26273756,0,2.30547550432277,0.139086213703828,0.149438083691532
Collocated,Backward,7,15.692081296596,14.460084375,1.08519984321295,542.8704838,321.2526,405.379519340001,1269.50260314,0,3.66300366300366,0.204633751241747,0.188567803913321
HUD,Forward,2,17.9091047469957,28.200005327,0.635074516452259,742.933638280001,353.96774,423.597621843542,1520.49900012354,1.21107266435986,8.13148788927336,0.733665533209167,1.15524322611411
HUD,Backward,2,15.960387723292,24.339994062,0.655726853615366,694.682220399999,353.0759,335.0957702,1382.8538906,1.32275132275132,8.2010582010582,0.0836126901633375,0.127511462588938
Combined,Forward,3,16.2596312719912,26.219974766,0.620123833722198,1002.52478946,482.66691,496.09219948,1981.28389894,0.790513833992095,11.8577075098814,0.0839746496506969,0.135415936437489
Combined,Backward,3,16.1329383342751,21.220036543,0.760269111770071,660.368584138,317.1177,317.932092400001,1295.418376538,1.35869565217391,5.43478260869565,0.0930222256073517,0.122354340281924
