X,Y,Z,Time,Up HUD,Right HUD,Down HUD,Left HUD,Trial Type,Layout Number,Directionality,Rotation X,Rotation Y,Rotation Z,Direction
0.178258317418439,-0.19767876,9.27596912141994,40.439939297,0,0,0,0,Combined,2,0,347.420111,14.32522,-39.4946,Forward
0.178389629540231,-0.19382566,9.30936233865228,40.499999297,0,0,0,0,Combined,2,0,346.319611,8.59788,-40.7116,Forward
0.168715548327168,-0.18279162,9.34994628822207,40.560059297,0,0,0,0,Combined,2,0,343.748911,2.37285,-40.8544,Forward
0.148283553726286,-0.1653783,9.38137313401718,40.620119297,0,0,0,0,Combined,2,0,340.700511,-8.43389999999999,-36.8678,Forward
0.13542025300619,-0.154043,9.41135654053786,40.679929297,0,0,0,0,Combined,2,0,334.195411,-22.59696,-35.0746,Forward
0.129287960059494,-0.1509532,9.43969329610754,40.719969297,0,0,0,0,Combined,2,0,331.420511,-29.40547,-37.13,Forward
0.118839810522532,-0.1538855,9.46793556944474,40.780029297,0,0,0,0,Combined,2,0,330.559211,-32.72155,-38.2562,Forward
0.114803499518358,-0.1534662,9.48458681070411,40.820069297,0,0,0,0,Combined,2,0,331.055411,-33.43741,-37.9769,Forward
0.106289043377791,-0.1520259,9.50734728736059,40.860109297,0,0,0,0,Combined,2,0,331.974311,-35.91492,-38.4446,Forward
0.0999472199270528,-0.150162,9.52176767623606,40.919919297,0,0,0,0,Combined,2,0,330.214711,-37.64681,-38.4635,Forward
0.0877322448625808,-0.1452809,9.55369621510295,40.959959297,0,0,0,0,Combined,2,0,327.848911,-43.08291,-38.7016,Forward
0.0831568599045207,-0.1444371,9.57409331277604,40.999999297,0,0,0,0,Combined,2,0,327.430911,-44.59128,-38.8292,Forward
0.0761844897891377,-0.1440171,9.60270940747769,41.060059297,1,1,0,0,Combined,2,0,325.888711,-46.22789,-38.7302,Forward
0.0673080242431068,-0.1421716,9.6324759493059,41.120119297,1,1,0,0,Combined,2,0,323.464111,-49.38246,-41.3411,Forward
0.0487726912743227,-0.147855,9.68264359270018,41.199949297,1,1,0,0,Combined,2,0,321.821211,-55.27777,-45.2745,Forward
0.0325455723939072,-0.1503154,9.73232167330764,41.280029297,1,1,0,0,Combined,2,0,321.382611,-58.858349,-50.9451,Forward
0.0125728269913354,-0.1526616,9.76664176488799,41.360109297,1,1,0,0,Combined,2,0,324.417611,-62.320477,-51.5462,Forward
-0.0044576660366511,-0.1457218,9.80515486385735,41.419919297,1,1,0,0,Combined,2,0,325.093811,293.62956,-50.7055,Forward
-0.0156275316541414,-0.1349191,9.82870494390153,41.499999297,1,1,0,0,Combined,2,0,325.573811,290.86256,-49.0524,Forward
-0.0251538852677129,-0.1202165,9.86789366676703,41.600099297,1,1,0,0,Combined,2,0,324.116311,284.22386,-45.6017,Forward
-0.0349606876807416,-0.1100382,9.89651628450951,41.659909297,1,1,0,0,Combined,2,0,323.734311,279.51056,-43.3349,Forward
-0.0432388349613033,-0.0931368,9.9077107542871,41.719969297,1,1,0,0,Combined,2,0,322.699311,274.36576,-41.6155,Forward
-0.0446540320496185,-0.0697545,9.9123540895325,41.800049297,1,1,0,0,Combined,2,0,320.598711,266.83266,-36.8568,Forward
-0.0520513332726331,-0.0445862,9.91711544224113,41.880129297,0,0,0,0,Combined,2,0,320.448011,266.52246,-33.427,Forward
-0.0598538640561923,-0.0194732,9.90730663403771,41.939939297,0,0,0,0,Combined,2,0,321.155311,264.79216,-26.6955,Forward
-0.0632915376875145,-0.00692210000000004,9.89478591377071,41.979979297,0,0,0,0,Combined,2,0,319.812811,261.19646,-19.9205,Forward
-0.0647298070748326,0.00609579999999998,9.8887739624095,42.020019297,0,0,0,0,Combined,2,0,319.478211,256.73996,-16.0652,Forward
-0.0684128093804333,0.0106514,9.88124163375118,42.060059297,0,0,0,0,Combined,2,0,319.120011,252.98976,-12.2789,Forward
-0.0693358849566348,0.0178801,9.87668544175779,42.100099297,0,0,0,0,Combined,2,0,321.312211,249.70996,-9.33119999999997,Forward
-0.0713953080816525,0.021708,9.87268524908841,42.139889297,0,0,0,0,Combined,2,0,322.283111,249.19546,-8.06579999999997,Forward
-0.0722244767804714,0.0239732,9.8712172925942,42.179929297,0,0,0,0,Combined,2,0,324.231011,249.63646,-5.94619999999998,Forward
-0.0764439774679095,0.0255086,9.87411578305455,42.219969297,0,0,0,0,Combined,2,0,326.458411,251.62656,-4.20119999999997,Forward
-0.0788170867459028,0.0216716,9.88131417685835,42.260009297,0,0,0,0,Combined,2,0,328.945511,257.00286,-3.72489999999999,Forward
-0.0816450807310991,0.0193358,9.89594148235252,42.280029297,0,0,0,0,Combined,2,0,332.498511,264.81736,-5.00540000000001,Forward
-0.0778014332330628,0.0187364,9.90005714097671,42.320069297,0,0,0,0,Combined,2,0,334.205511,271.58836,-5.51319999999998,Forward
-0.073962404761664,0.0150052,9.91102369674394,42.360109297,0,0,0,0,Combined,2,0,335.924111,280.21706,-5.81709999999998,Forward
-0.0697968875418784,0.0101876,9.92490886880955,42.399899297,0,1,0,0,Combined,2,0,338.617011,290.26276,-5.86879999999996,Forward
-0.0583999158612905,0.00692769999999998,9.9467912440351,42.439939297,0,1,0,0,Combined,2,0,341.669311,-54.7351,-5.30860000000001,Forward
-0.0445616291719935,0.005685,9.96756970303727,42.499999297,0,1,0,0,Combined,2,0,344.048811,-36.51578,-4.27709999999996,Forward
-0.0235655216284449,0.00461639999999996,9.98931666894104,42.560059297,0,1,0,0,Combined,2,0,345.374911,-14.01493,-2.26209999999998,Forward
-0.009151215615673,0.00129509999999999,10.0044601447366,42.620119297,0,0,0,0,Combined,2,0,346.079911,6.00168000000001,-0.126899999999978,Forward
-0.00228889354847261,-0.000923900000000033,10.0176580238407,42.659909297,0,0,0,0,Combined,2,0,346.036711,22.42723,1.55270000000002,Forward
-0.0097548833376333,-0.00199060000000001,10.0310409552261,42.719969297,0,0,0,0,Combined,2,0,345.813211,27.88207,2.28719999999998,Forward
-0.018513058521143,-0.00358180000000002,10.0438045410646,42.780029297,0,0,0,0,Combined,2,0,345.968511,28.33776,2.024,Forward
-0.0323403390037846,-0.00147890000000001,10.0567809448212,42.840089297,0,0,0,0,Combined,2,0,346.506511,30.12924,1.96129999999999,Forward
-0.0474672548193391,0.00133919999999998,10.0675633775202,42.880129297,0,0,0,0,Combined,2,0,346.784211,29.65571,0.973299999999995,Forward
-0.0599840922929156,0.00528299999999998,10.0780357327309,42.939939297,0,0,0,0,Combined,2,0,346.437111,29.57627,-0.274699999999996,Forward
-0.0744182185104876,0.0102884,10.0881125454381,42.979979297,0,0,0,0,Combined,2,0,345.522911,28.5638,0.00920000000002119,Forward
-0.0825855592446842,0.00924729999999996,10.0947187645785,43.020019297,0,0,0,0,Combined,2,0,344.986911,28.19994,-1.18549999999999,Forward
-0.0908659652365857,0.00993129999999998,10.1004482732494,43.060059297,0,0,0,0,Combined,2,0,343.886911,27.58017,-1.62759999999997,Forward
-0.0992057216543998,0.0150095,10.1073214564924,43.120119297,0,0,0,0,Combined,2,0,344.221511,25.94777,-1.11919999999998,Forward
-0.108114824347897,0.0147324,10.1141777040227,43.179929297,0,0,0,0,Combined,2,0,343.473911,24.14499,-1.15710000000001,Forward
-0.116544783080211,0.0141762,10.1212876857928,43.219969297,0,0,0,0,Combined,2,0,343.429911,22.85447,-1.48140000000001,Forward
-0.126361320625707,0.0133665,10.12685639692,43.280029297,0,0,0,0,Combined,2,0,342.721411,20.04882,-0.0541999999999803,Forward
-0.135884113799436,0.013925,10.1322124058044,43.340089297,0,0,0,0,Combined,2,0,341.678111,16.80014,1.4325,Forward
-0.142875206903139,0.0142902,10.1317555500117,43.380129297,0,0,0,0,Combined,2,0,341.510611,14.13793,-356.6173144,Forward
-0.148121956191063,0.0148059,10.1295636827918,43.439939297,0,0,0,0,Combined,2,0,341.004611,11.74122,-355.729112,Forward
-0.155150295810148,0.0161888,10.1263270304782,43.479979297,0,0,0,0,Combined,2,0,339.679611,9.57666,-355.696637,Forward
-0.16288306069775,0.0163633,10.1230652775457,43.540039297,0,0,1,0,Combined,2,0,338.071511,7.5034,-355.425671,Forward
-0.172444873591002,0.0184658,10.1185553734231,43.600099297,0,0,1,0,Combined,2,0,336.902411,5.25401000000001,-353.906758,Forward
-0.183950921368709,0.0201037,10.1125127254492,43.659909297,0,0,1,0,Combined,2,0,333.624311,2.19080000000001,-350.628143,Forward
