"","Participant.ID","Eye.calibration.success","HUD.adjustment","White.Cane","PWS.average.time","Preferred.Walking.Speed..m.s.","Condition","Forward.or.Backward","Layout","Calibrated.Distance","Calibrated.Time","Average.Speed","X.Pitch","Y.Yaw","Z.Roll","Total.Rotation","Order","PPWS","Errors","Median.Rating","Confidence","Obstacle.location","Obstacle.size","Awareness","Preferred.Condition","rotSpeedX","rotSpeedY","rotSpeedZ","Percent.Stopped","Percent.Slowed","Speed.Variance","Speed.Variance.Corrected"
"112","OA12","Yes","None","No",11.37,1.32,"No Cues","Backward",7,15.16382,13.86,1.09,335.31,155.88,202.17,693.37,5,79.91,0,-1,-1,-1,-2,-1,"N/A",24.19264069,11.24675325,14.58658009,0.258397933,2.325581395,0.270236635,0.246644002
"113","OA12","Yes","None","No",11.37,1.32,"Collocated","Forward",5,15.4993,16.7,0.93,295.22,164.48,160.82,620.51,2,62.41,0,2,2,2,3,2,"No",17.67784431,9.849101796,9.62994012,0.529100529,2.116402116,0.178473737,0.192069419
"114","OA12","Yes","None","No",11.37,1.32,"Collocated","Backward",5,15.30289,15.04,1.02,277.7,160.88,192.9,631.48,2,74.99,0,2,2,2,3,2,"No",18.46409574,10.69680851,12.82579787,0.344827586,1.724137931,0.127249614,0.124897382
"115","OA12","Yes","None","No",11.37,1.32,"HUD","Forward",6,15.15089,14.66,1.03,256.25,153.8,185.87,595.91,4,75.68,0,0,0,1,0,0,"No",17.47953615,10.49113233,12.6787176,0.711743772,1.067615658,0.10444755,0.100649668
"116","OA12","Yes","None","No",11.37,1.32,"HUD","Backward",6,15.23264,13.52,1.13,282.87,157.36,227.76,667.99,4,83.43,0,0,0,1,0,0,"No",20.92233728,11.63905325,16.84615385,0.396825397,1.19047619,0.142019355,0.126052013
"117","OA12","Yes","None","No",11.37,1.32,"Combined","Forward",1,15.35154,15.52,0.99,267.17,154.05,184.14,605.37,3,69.79,0,3,3,3,3,3,"Yes",17.21456186,9.925902062,11.86469072,0.787401575,1.57480315,0.109736534,0.110797746
"118","OA12","Yes","None","No",11.37,1.32,"Combined","Backward",1,15.20519,14.02,1.08,273.51,160.25,167.08,600.83,3,79.86,0,3,3,3,3,3,"Yes",19.5085592,11.43009986,11.91726106,0,1.762114537,0.104939481,0.096621743
"119","OA12","Yes","None","No",11.37,1.32,"Control (last)","Forward",8,9999,16.19,9999,9999,9999,9999,9999,6,70.23,0,4.5,4,5,4,5,"N/A",9999,9999,9999,9999,9999,9999,9999
"120","OA12","Yes","None","No",11.37,1.32,"Control (last)","Backward",8,9999,15.4,9999,9999,9999,9999,9999,6,73.83,0,4.5,4,5,4,5,"N/A",9999,9999,9999,9999,9999,9999,9999
"121","OA13","Yes","None","Yes",11.17,1.34,"Control (first)","Forward",5,9999,18.76,9999,9999,9999,9999,9999,1,59.53,0,7,7,7,7,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"122","OA13","Yes","None","Yes",11.17,1.34,"Control (first)","Backward",5,9999,16.84,9999,9999,9999,9999,9999,1,66.32,0,7,7,7,7,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"123","OA13","Yes","None","Yes",11.17,1.34,"No Cues","Forward",4,16.15557,18.34,0.88,524.76,363.86,472.69,1361.31,2,60.83,2,-0.5,-2,-1,0,0,"N/A",28.61286805,19.83969466,25.77371865,0,1.21703854,0.247334225,0.279858149
"124","OA13","Yes","None","Yes",11.17,1.34,"No Cues","Backward",4,15.8972,17.72,0.9,447.83,358.48,392.44,1198.75,2,62.98,0,-0.5,-2,-1,0,0,"N/A",25.27257336,20.23024831,22.14672686,0.23923445,1.435406699,0.182351147,0.203259888
"125","OA13","Yes","None","Yes",11.17,1.34,"Collocated","Forward",3,15.78499,18.44,0.86,406.02,366.15,390.73,1162.9,3,60.52,0,3,3,3,3,3,"No",22.01843818,19.85629067,21.18926247,0,0.917431193,0.158777688,0.185081763
"126","OA13","Yes","None","Yes",11.17,1.34,"Collocated","Backward",3,15.82365,16.88,0.94,413.04,409.61,387.55,1210.2,3,65.26,0,3,3,3,3,3,"No",24.46919431,24.26599526,22.95912322,0,0.619195046,0.15387819,0.164150738
"127","OA13","Yes","None","Yes",11.17,1.34,"HUD","Forward",1,16.07429,21.4,0.75,452.38,359.81,421.12,1233.31,5,52.06,0,0,0,0,0,1,"No",21.13925234,16.8135514,19.67850467,0.952380952,3.492063492,0.067465367,0.089649447
"128","OA13","Yes","None","Yes",11.17,1.34,"HUD","Backward",1,15.9396,19.28,0.83,475.98,373.95,518.74,1368.67,5,57.89,0,0,0,0,0,1,"No",24.68775934,19.39574689,26.90560166,0.343642612,2.405498282,0.075131893,0.090688402
"129","OA13","Yes","None","Yes",11.17,1.34,"Combined","Forward",2,16.06711,19.24,0.84,429.44,315.7,432.39,1177.53,4,58,0,1.5,3,3,0,0,"Yes",22.32016632,16.40852391,22.47349272,0,1.954397394,0.095546707,0.113939474
"130","OA13","Yes","None","Yes",11.17,1.34,"Combined","Backward",2,16.11852,18.68,0.86,486.47,381.74,464.22,1332.43,4,59.75,0,1.5,3,3,0,0,"Yes",26.04229122,20.43576017,24.85117773,0,2.867383513,0.091486786,0.105684866
"131","OA13","Yes","None","Yes",11.17,1.34,"Control (last)","Forward",6,9999,19.85,9999,9999,9999,9999,9999,6,56.26,0,7,7,7,4,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"132","OA13","Yes","None","Yes",11.17,1.34,"Control (last)","Backward",6,9999,19.28,9999,9999,9999,9999,9999,6,57.92,0,7,7,7,4,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"133","OA14","No","None","No",11.54,1.3,"Control (first)","Forward",7,9999,15.95,9999,9999,9999,9999,9999,1,72.37,0,4.5,6,5,4,2,"N/A",9999,9999,9999,9999,9999,9999,9999
"134","OA14","No","None","No",11.54,1.3,"Control (first)","Backward",7,9999,16.5,9999,9999,9999,9999,9999,1,69.95,0,4.5,6,5,4,2,"N/A",9999,9999,9999,9999,9999,9999,9999
"135","OA14","No","None","No",11.54,1.3,"No Cues","Forward",2,15.4896,19.44,0.8,510.3,358.51,380.93,1249.75,2,59.34,1,0,0,0,0,-1,"N/A",26.25,18.44187243,19.59516461,0.522648084,1.567944251,0.139128326,0.174610986
"136","OA14","No","None","No",11.54,1.3,"No Cues","Backward",2,15.54828,18.48,0.84,395.92,377.22,327.19,1100.33,2,62.4,0,0,0,0,0,-1,"N/A",21.42424242,20.41233766,17.70508658,1.462522852,4.387568556,0.177960698,0.211287655
"137","OA14","No","None","No",11.54,1.3,"Collocated","Forward",6,15.6488,21,0.75,461.85,437.34,269.68,1168.87,4,54.82,0,2,2,2,3,2,"Yes",21.99285714,20.82571429,12.84190476,0.215053763,3.010752688,0.123441117,0.165494653
"138","OA14","No","None","No",11.54,1.3,"Collocated","Backward",6,15.54746,20.4,0.76,447.67,407.03,253.34,1108.04,4,56.53,0,2,2,2,3,2,"Yes",21.94460784,19.95245098,12.41862745,1.33037694,3.10421286,0.095084636,0.124639341
"139","OA14","No","None","No",11.54,1.3,"HUD","Forward",8,16.36607,30.84,0.53,583.21,480.1,337.28,1400.58,5,37.34,1,-2,-2,-1,-2,-2,"No",18.91083009,15.56744488,10.93644617,2.519685039,13.07086614,0.054402988,0.102515714
"140","OA14","No","None","No",11.54,1.3,"HUD","Backward",8,15.8738,29.2,0.54,711.39,594.27,373.3,1678.96,5,39.51,0,-2,-2,-1,-2,-2,"No",24.36267123,20.35171233,12.78424658,0,4.293381038,0.037570563,0.0690165
"141","OA14","No","None","No",11.54,1.3,"Combined","Forward",1,15.84091,21.62,0.73,462.53,439.99,321.73,1224.25,3,53.02,0,-1,-1,-1,-1,-1,"No",21.39361702,20.35106383,14.88112858,1.877934272,5.399061033,0.07878424,0.107426799
"142","OA14","No","None","No",11.54,1.3,"Combined","Backward",1,15.90678,22.08,0.72,530.14,557.29,359.59,1447.02,3,51.81,2,-1,-1,-1,-1,-1,"No",24.00996377,25.23958333,16.28577899,0.808625337,2.964959569,0.064980548,0.090035413
"143","OA14","No","None","No",11.54,1.3,"Control (last)","Forward",3,9999,17.23,9999,9999,9999,9999,9999,6,66.99,0,6.5,7,7,6,6,"N/A",9999,9999,9999,9999,9999,9999,9999
"144","OA14","No","None","No",11.54,1.3,"Control (last)","Backward",3,9999,17.76,9999,9999,9999,9999,9999,6,64.99,1,6.5,7,7,6,6,"N/A",9999,9999,9999,9999,9999,9999,9999
"145","OA15","No","None","No",10.26,1.46,"Control (first)","Forward",3,9999,13.14,9999,9999,9999,9999,9999,1,78.1,0,6.5,7,6,7,5,"N/A",9999,9999,9999,9999,9999,9999,9999
"146","OA15","No","None","No",10.26,1.46,"Control (first)","Backward",3,9999,12.97,9999,9999,9999,9999,9999,1,79.12,0,6.5,7,6,7,5,"N/A",9999,9999,9999,9999,9999,9999,9999
"147","OA15","No","None","No",10.26,1.46,"No Cues","Forward",6,15.10624,14.14,1.07,390.43,246.58,187.66,824.67,5,72.48,1,0,0,0,0,0,"N/A",27.61173975,17.43847242,13.27157001,2.25,3.25,0.301951818,0.282240698
"148","OA15","No","None","No",10.26,1.46,"No Cues","Backward",6,15.19635,13.96,1.09,430.98,261.23,194.23,886.44,5,73.47,0,0,0,0,0,0,"N/A",30.87249284,18.71275072,13.91332378,1.35501355,2.98102981,0.292681123,0.268482753
"149","OA15","No","None","No",10.26,1.46,"Collocated","Forward",7,15.25799,15.52,0.98,402.06,187.79,150.49,740.34,3,66.08,1,0,0,0,2,0,"No",25.90592784,12.09987113,9.696520619,0.571428571,2,0.170987317,0.173699377
"150","OA15","No","None","No",10.26,1.46,"Collocated","Backward",7,15.16764,14.56,1.04,366.55,191.82,179.41,737.79,3,70.44,0,0,0,0,2,0,"No",25.17513736,13.17445055,12.32211538,0.611620795,2.140672783,0.200343042,0.192052521
"151","OA15","No","None","No",10.26,1.46,"HUD","Forward",8,15.35112,16.82,0.91,493.49,223.89,145.17,862.55,2,60.52,1,-1,-1,-1,-1,0,"No",29.33947681,13.31093936,8.630796671,0.261780105,1.832460733,0.152597949,0.167000503
"152","OA15","No","None","No",10.26,1.46,"HUD","Backward",8,15.13273,15.86,0.95,359.26,252.21,142.19,753.66,2,64.71,0,-1,-1,-1,-1,0,"No",22.6519546,15.90226986,8.965321564,1.408450704,4.788732394,0.202952172,0.212437904
"153","OA15","No","None","No",10.26,1.46,"Combined","Forward",1,15.20398,16.28,0.93,472.49,217.3,161.58,851.36,4,62.97,1,2,2,2,2,1,"Yes",29.02272727,13.34766585,9.925061425,1.581027668,2.766798419,0.09940094,0.106304328
"154","OA15","No","None","No",10.26,1.46,"Combined","Backward",1,15.2908,15.4,0.99,443.86,231.72,177.61,853.19,4,66.61,1,2,2,2,2,1,"Yes",28.82207792,15.04675325,11.53311688,1.2,2.8,0.133080226,0.133856537
"155","OA15","No","None","No",10.26,1.46,"Control (last)","Forward",5,9999,12.24,9999,9999,9999,9999,9999,6,83.84,1,7,7,7,7,6,"N/A",9999,9999,9999,9999,9999,9999,9999
"156","OA15","No","None","No",10.26,1.46,"Control (last)","Backward",5,9999,11.56,9999,9999,9999,9999,9999,6,88.78,0,7,7,7,7,6,"N/A",9999,9999,9999,9999,9999,9999,9999
"157","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"Control (first)","Forward",2,9999,20.21,9999,9999,9999,9999,9999,1,59.93,0,4,4,4,5,4,"N/A",9999,9999,9999,9999,9999,9999,9999
"158","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"Control (first)","Backward",2,9999,19.95,9999,9999,9999,9999,9999,1,60.71,0,4,4,4,5,4,"N/A",9999,9999,9999,9999,9999,9999,9999
"159","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"No Cues","Forward",4,16.16554,23.44,0.69,683.36,729.93,712.39,2125.68,2,49.72,1,0,0,0,1,0,"N/A",29.15358362,31.14035836,30.39206485,0.729927007,7.299270073,0.152862647,0.221461343
"160","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"No Cues","Backward",4,15.92377,22.82,0.7,619.43,481.19,489.53,1590.15,2,52.77,0,0,0,0,1,0,"N/A",27.14417178,21.08632778,21.45179667,0.304414003,4.261796043,0.133892867,0.191710536
"161","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"Collocated","Forward",8,15.80318,22.74,0.69,586.31,533.82,463.18,1583.32,3,53.25,0,3,3,3,3,3,"Yes",25.78320141,23.47493404,20.36851363,1.081081081,7.387387387,0.119580973,0.171920028
"162","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"Collocated","Backward",8,15.84955,21.6,0.73,622.59,483.46,525.26,1631.31,3,55.65,0,3,3,3,3,3,"Yes",28.82361111,22.38240741,24.31759259,0.400801603,3.006012024,0.096266843,0.131072916
"163","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"HUD","Forward",5,16.16907,27.06,0.6,739.04,613.83,573.52,1926.39,5,42.38,0,0.5,1,1,0,0,"No",27.31116038,22.68403548,21.19438285,0.394477318,10.0591716,0.065472976,0.10949248
"164","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"HUD","Backward",5,15.88259,24.68,0.64,707.33,469,540.7,1717.03,5,48.71,0,0.5,1,1,0,0,"No",28.66004862,19.00324149,21.90842788,0.700934579,6.074766355,0.063244223,0.098195862
"165","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"Combined","Forward",7,16.60101,30.9,0.54,993.17,880.52,687.46,2561.15,4,37.97,1,0.5,1,1,0,-1,"No",32.14142395,28.49579288,22.24789644,0.927643785,16.32653061,0.061520244,0.114435522
"166","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"Combined","Backward",7,16.1278,28,0.58,808.75,630.58,642.84,2082.16,4,43.19,0,0.5,1,1,0,-1,"No",28.88392857,22.52071429,22.95857143,0.85106383,8.936170213,0.061578511,0.106755575
"167","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"Control (last)","Forward",6,9999,18.43,9999,9999,9999,9999,9999,6,65.72,0,4,4,4,5,4,"N/A",9999,9999,9999,9999,9999,9999,9999
"168","OA16","Yes","3 shrink, 1 left","No",12.11,1.24,"Control (last)","Backward",6,9999,18.35,9999,9999,9999,9999,9999,6,66.01,0,4,4,4,5,4,"N/A",9999,9999,9999,9999,9999,9999,9999
"169","OA17","Yes","None","Yes",13.06,1.15,"Control (first)","Forward",6,9999,27.56,9999,9999,9999,9999,9999,1,47.37,2,3,5,4,2,2,"N/A",9999,9999,9999,9999,9999,9999,9999
"170","OA17","Yes","None","Yes",13.06,1.15,"Control (first)","Backward",6,9999,20.22,9999,9999,9999,9999,9999,1,64.56,3,3,5,4,2,2,"N/A",9999,9999,9999,9999,9999,9999,9999
"171","OA17","Yes","None","Yes",13.06,1.15,"No Cues","Forward",2,16.4203,27.3,0.6,737.18,485.82,482.37,1705.37,5,47.74,1,-1,-1,-1,-1,0,"N/A",27.0029304,17.7956044,17.66923077,6.424581006,14.80446927,0.181129165,0.301141685
"172","OA17","Yes","None","Yes",13.06,1.15,"No Cues","Backward",2,15.75859,22,0.72,647.36,369.28,331.24,1347.89,5,59.32,1,-1,-1,-1,-1,0,"N/A",29.42545455,16.78545455,15.05636364,5.31107739,13.05007587,0.239373114,0.333876106
"173","OA17","Yes","None","Yes",13.06,1.15,"Collocated","Forward",7,15.8705,24.54,0.65,658.73,442.72,319.04,1420.49,2,53.17,0,3,3,3,3,-1,"Yes",26.84311328,18.0407498,13.000815,5.823293173,9.638554217,0.097619627,0.15082297
"174","OA17","Yes","None","Yes",13.06,1.15,"Collocated","Backward",7,15.66524,23.1,0.68,606.05,457.29,278.05,1341.39,2,56.47,0,3,3,3,3,-1,"Yes",26.23593074,19.7961039,12.03679654,3.837953092,6.823027719,0.108005597,0.159127589
"175","OA17","Yes","None","Yes",13.06,1.15,"HUD","Forward",1,16.84622,39.42,0.43,1344.2,671.13,530.66,2545.99,4,33.07,3,0,0,0,0,-2,"No",34.09944191,17.02511416,13.46169457,17.73648649,32.43243243,0.092045611,0.215276713
"176","OA17","Yes","None","Yes",13.06,1.15,"HUD","Backward",1,15.62981,27.94,0.56,882.16,508.69,413.78,1804.62,4,46.71,1,0,0,0,0,-2,"No",31.57337151,18.20651396,14.80959198,1.138952164,12.98405467,0.058959507,0.105321282
"177","OA17","Yes","None","Yes",13.06,1.15,"Combined","Forward",4,16.65203,30.4,0.55,798.26,1003.43,346.92,2148.61,3,42.7,2,1,3,1,1,-2,"No",26.25855263,33.00756579,11.41184211,6.50887574,20.31558185,0.116675139,0.212722185
"178","OA17","Yes","None","Yes",13.06,1.15,"Combined","Backward",4,15.92497,29.66,0.54,660.81,814.81,305.29,1780.91,3,44.01,1,1,3,1,1,-2,"No",22.27950101,27.47167903,10.29298719,9.958506224,23.02904564,0.099334903,0.184884933
"179","OA17","Yes","None","Yes",13.06,1.15,"Control (last)","Forward",3,9999,25.57,9999,9999,9999,9999,9999,6,51.06,1,3.5,5,3,3,4,"N/A",9999,9999,9999,9999,9999,9999,9999
"180","OA17","Yes","None","Yes",13.06,1.15,"Control (last)","Backward",3,9999,27.95,9999,9999,9999,9999,9999,6,46.71,2,3.5,5,3,3,4,"N/A",9999,9999,9999,9999,9999,9999,9999
"181","OA18","No","3 shrink","Yes",13.44,1.12,"Control (first)","Forward",1,9999,17.4,9999,9999,9999,9999,9999,1,77.26,0,5,5,5,4,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"182","OA18","No","3 shrink","Yes",13.44,1.12,"Control (first)","Backward",1,9999,16.76,9999,9999,9999,9999,9999,1,80.21,0,5,5,5,4,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"183","OA18","No","3 shrink","Yes",13.44,1.12,"No Cues","Forward",6,15.41944,18.72,0.82,525.72,348.39,200.82,1074.93,2,71.72,1,0,0,0,0,0,"N/A",28.08333333,18.61057692,10.7275641,0.313479624,3.918495298,0.231477503,0.281025476
"184","OA18","No","3 shrink","Yes",13.44,1.12,"No Cues","Backward",6,15.51505,18.96,0.82,511.11,333.93,176.47,1021.51,2,69.68,0,0,0,0,0,0,"N/A",26.95727848,17.61234177,9.307489451,0,5.21609538,0.221901649,0.270886497
"185","OA18","No","3 shrink","Yes",13.44,1.12,"Collocated","Forward",5,15.39814,18.62,0.83,569.96,332.79,177.92,1080.67,3,71.33,1,1,2,0,3,0,"No",30.61009667,17.87271751,9.555316864,0.193423598,3.288201161,0.189322423,0.228689459
"186","OA18","No","3 shrink","Yes",13.44,1.12,"Collocated","Backward",5,15.29905,18.04,0.85,498.49,272.8,179.44,950.73,3,72.85,0,1,2,0,3,0,"No",27.63248337,15.12195122,9.946784922,0,2.254098361,0.17384387,0.204989162
"187","OA18","No","3 shrink","Yes",13.44,1.12,"HUD","Forward",2,15.2729,18.76,0.81,506.64,329.85,184.44,1020.93,4,71.45,2,1,2,3,0,0,"Yes",27.00639659,17.5826226,9.831556503,0,2.272727273,0.148792455,0.182569751
"188","OA18","No","3 shrink","Yes",13.44,1.12,"HUD","Backward",2,15.30968,18.52,0.83,521.64,316.22,198.1,1035.95,4,71.97,0,1,2,3,0,0,"Yes",28.1663067,17.07451404,10.69654428,0,4.292929293,0.109935141,0.132844127
"189","OA18","No","3 shrink","Yes",13.44,1.12,"Combined","Forward",8,15.18282,19.06,0.8,467.23,347.35,178.71,993.29,5,70.52,1,1.5,0,3,3,0,"No",24.51364113,18.22402938,9.376180483,2.189781022,5.109489051,0.137652113,0.17262176
"190","OA18","No","3 shrink","Yes",13.44,1.12,"Combined","Backward",8,15.37618,18.38,0.84,495.31,291.24,178.12,964.68,5,72.28,1,1.5,0,3,3,0,"No",26.94831338,15.84548422,9.690968444,0,0.269541779,0.074346697,0.08877395
"191","OA18","No","3 shrink","Yes",13.44,1.12,"Control (last)","Forward",4,9999,18.13,9999,9999,9999,9999,9999,6,74.15,3,5,5,5,4,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"192","OA18","No","3 shrink","Yes",13.44,1.12,"Control (last)","Backward",4,9999,17.8,9999,9999,9999,9999,9999,6,75.52,0,5,5,5,4,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"193","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"Control (first)","Forward",1,9999,20.65,9999,9999,9999,9999,9999,1,71,0,7,7,7,7,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"194","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"Control (first)","Backward",1,9999,17.48,9999,9999,9999,9999,9999,1,83.88,0,7,7,7,7,7,"N/A",9999,9999,9999,9999,9999,9999,9999
"195","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"No Cues","Forward",6,15.48879,21.36,0.73,755.41,317.35,323.71,1396.47,3,68.63,2,-0.5,-1,-1,0,0,"N/A",35.3656367,14.85720974,15.15496255,0.489396411,4.567699837,0.144147739,0.19860285
"196","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"No Cues","Backward",6,15.53831,19.9,0.78,612.89,296.54,265.53,1174.96,3,73.66,0,-0.5,-1,-1,0,0,"N/A",30.79849246,14.90150754,13.34321608,0.356506239,2.317290553,0.15644595,0.200159802
"197","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"Collocated","Forward",3,15.14841,20.68,0.73,639.11,322.81,292.85,1254.77,5,70.87,0,1,1,1,2,1,"Yes",30.90473888,15.60976789,14.16102515,0.198412698,3.571428571,0.110858406,0.151193307
"198","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"Collocated","Backward",3,15.56193,19.72,0.79,566.48,330.05,290.22,1186.75,5,74.17,0,1,1,1,2,1,"Yes",28.72616633,16.73681542,14.71703854,1.149425287,3.639846743,0.156501013,0.198316998
"199","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"HUD","Forward",8,16.47,40.06,0.41,970.09,525,447.01,1942.1,4,36.6,1,-1,-1,-1,-3,-1,"No",24.21592611,13.10534199,11.15851223,14.58773784,36.89217759,0.093395436,0.22705195
"200","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"HUD","Backward",8,15.61778,25.5,0.61,623.19,383.18,354.84,1361.21,4,57.2,0,-1,-1,-1,-3,-1,"No",24.43882353,15.02666667,13.91529412,2.707581227,8.303249097,0.0745633,0.121647964
"201","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"Combined","Forward",2,15.76941,29.72,0.53,785.22,356.58,339.79,1481.6,2,49.31,2,0.5,0,1,1,-1,"No",26.42059219,11.99798116,11.43304172,0.853242321,10.40955631,0.058389212,0.109969863
"202","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"Combined","Backward",2,15.59231,26.22,0.59,630.88,364.25,370.5,1365.63,2,55.9,1,0.5,0,1,1,-1,"No",24.06102212,13.89206712,14.13043478,0.959232614,7.913669065,0.062276322,0.104563961
"203","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"Control (last)","Forward",4,9999,16.45,9999,9999,9999,9999,9999,6,89.13,1,6.5,7,5,7,6,"N/A",9999,9999,9999,9999,9999,9999,9999
"204","OA19","Yes","3 shrink, 2 left","No",14.66,1.02,"Control (last)","Backward",4,9999,15.83,9999,9999,9999,9999,9999,6,92.62,0,6.5,7,5,7,6,"N/A",9999,9999,9999,9999,9999,9999,9999
"205","OA20","Yes","None","No",13.23,1.13,"Control (first)","Forward",1,9999,34.24,9999,9999,9999,9999,9999,1,38.63,0,5,4,5,5,5,"N/A",9999,9999,9999,9999,9999,9999,9999
"206","OA20","Yes","None","No",13.23,1.13,"Control (first)","Backward",1,9999,28.09,9999,9999,9999,9999,9999,1,47.09,0,5,4,5,5,5,"N/A",9999,9999,9999,9999,9999,9999,9999
"207","OA20","Yes","None","No",13.23,1.13,"No Cues","Forward",4,16.5214,36.22,0.46,557.3,633.76,441.24,1632.31,3,36.21,1,0,0,0,0,0,"N/A",15.38652678,17.49751518,12.18221977,4.628820961,28.73362445,0.105267463,0.230651403
"208","OA20","Yes","None","No",13.23,1.13,"No Cues","Backward",4,16.79918,38.48,0.44,658.73,692.4,439,1790.13,3,34.26,1,0,0,0,0,0,"N/A",17.11876299,17.99376299,11.40852391,5.483870968,37.41935484,0.11800219,0.270154033
"209","OA20","Yes","None","No",13.23,1.13,"Collocated","Forward",8,16.4803,30.64,0.54,863.45,544.71,398.35,1806.51,5,42.64,1,2.5,2,3,2,3,"No",28.18048303,17.77774151,13.00097911,0.79787234,15.42553191,0.076837968,0.142856391
"210","OA20","Yes","None","No",13.23,1.13,"Collocated","Backward",8,16.19314,27.06,0.6,685.23,484.1,336.84,1506.18,5,48.87,0,2.5,2,3,2,3,"No",25.32261641,17.88987435,12.44789357,1.474926254,10.17699115,0.087113162,0.145465517
"211","OA20","Yes","None","No",13.23,1.13,"HUD","Forward",7,16.88002,42.04,0.4,709.14,621.39,449.42,1779.96,4,31.45,0,1.5,2,1,1,2,"No",16.86822074,14.78092293,10.69029496,4.401805869,35.32731377,0.057910627,0.144227579
"212","OA20","Yes","None","No",13.23,1.13,"HUD","Backward",7,16.52698,33.1,0.5,736.69,541.73,403.44,1681.86,4,39.64,0,1.5,2,1,1,2,"No",22.25649547,16.36646526,12.18851964,3.538461538,26,0.092328362,0.18469017
"213","OA20","Yes","None","No",13.23,1.13,"Combined","Forward",6,16.37678,33.72,0.49,870.04,678.71,513.51,2062.27,2,39.16,0,2.5,2,3,2,3,"Yes",25.80189798,20.12781732,15.22864769,1.946107784,20.20958084,0.067678583,0.139268364
"214","OA20","Yes","None","No",13.23,1.13,"Combined","Backward",6,16.42468,28.72,0.57,615.81,493.97,405.93,1515.71,2,46.04,0,2.5,2,3,2,3,"Yes",21.44185237,17.19951253,14.13405292,1.10701107,16.23616236,0.085861432,0.149718112
"215","OA20","Yes","None","No",13.23,1.13,"Control (last)","Forward",5,9999,36.43,9999,9999,9999,9999,9999,6,36.31,0,4.5,4,5,4,5,"N/A",9999,9999,9999,9999,9999,9999,9999
"216","OA20","Yes","None","No",13.23,1.13,"Control (last)","Backward",5,9999,24.58,9999,9999,9999,9999,9999,6,53.81,0,4.5,4,5,4,5,"N/A",9999,9999,9999,9999,9999,9999,9999
