X,Y,Z,Time,Up HUD,Right HUD,Down HUD,Left HUD,Trial Type,Layout Number,Directionality,Rotation X,Rotation Y,Rotation Z,Direction
-0,0,-0,0,0,0,0,0,No Cues,2,1,0,0,0,Backward
-0,0,-0,0.019996646,0,0,0,0,No Cues,2,1,0,0,0,Backward
-0,0,-0,0.039993286,0,0,0,0,No Cues,2,1,0,0,0,Backward
0.00228381668823374,0.000250680000000003,0.00217307393673849,0.059997556,0,0,0,0,No Cues,2,1,0.0611999999999853,-0.214699999999993,0.0973999999999933,Backward
0.00228381668823374,0.000250680000000003,0.00217307393673849,0.079994206,0,0,0,0,No Cues,2,1,0.0611999999999853,-0.214699999999993,0.0973999999999933,Backward
0.00369199689124411,0.000290870000000006,0.00296810696489302,0.099998516,0,0,0,0,No Cues,2,1,0.0475999999999885,-0.211099999999988,0.111199999999997,Backward
0.00512126911054711,0.000200060000000002,0.00377428121598911,0.119995116,0,0,0,0,No Cues,2,1,-0.0191000000000372,-0.17949999999999,0.122399999999971,Backward
0.00680441383302988,0.000283640000000002,0.00485110053378079,0.139999416,0,0,0,0,No Cues,2,1,-0.0228999999999928,-0.137200000000007,0.180399999999963,Backward
0.00680441383302988,0.000283640000000002,0.00485110053378079,0.159996016,0,0,0,0,No Cues,2,1,-0.0228999999999928,-0.137200000000007,0.180399999999963,Backward
0.00776265084513827,0.000780100000000006,0.00525580021086114,0.179992716,0,0,0,0,No Cues,2,1,-0.0673000000000457,-0.110899999999987,0.132799999999975,Backward
0.00960987149296777,0.0013204,0.00699675738386318,0.199996916,0,0,0,0,No Cues,2,1,-0.438500000000033,-0.0701999999999998,0.146399999999971,Backward
0.0115395371176765,0.00211122,0.00929852096356143,0.219993616,0,0,0,0,No Cues,2,1,-0.644300000000044,-0.087299999999999,0.163599999999974,Backward
0.0128707785486295,0.00189327,0.0105142253900219,0.239997816,0,0,0,0,No Cues,2,1,-0.729300000000023,-0.0954000000000121,0.222499999999968,Backward
0.0128707785486295,0.00189327,0.0105142253900219,0.259994516,0,0,0,0,No Cues,2,1,-0.729300000000023,-0.0954000000000121,0.222499999999968,Backward
0.0144250296406518,0.00156306000000001,0.0117315702643062,0.279998816,0,0,0,0,No Cues,2,1,-0.657500000000027,-0.115900000000011,0.280399999999986,Backward
0.0144250296406518,0.00156306000000001,0.0117315702643062,0.299995416,0,0,0,0,No Cues,2,1,-0.657500000000027,-0.115900000000011,0.280399999999986,Backward
0.0187881820276727,0.00151421,0.0164893351016673,0.319999716,0,0,0,0,No Cues,2,1,-0.719500000000039,-0.21520000000001,0.484899999999982,Backward
0.0222066435046759,0.000987470000000004,0.0204456112712812,0.339996316,0,0,0,0,No Cues,2,1,-0.715700000000027,-0.363200000000006,0.680099999999982,Backward
0.0244747486493369,0.000242230000000003,0.0227075792314331,0.359993016,0,0,0,0,No Cues,2,1,-0.773400000000038,-0.53649999999999,-359.17763411,Backward
0.0244747486493369,0.000242230000000003,0.0227075792314331,0.379997216,0,0,0,0,No Cues,2,1,-0.773400000000038,-0.53649999999999,-359.17763411,Backward
0.0286122708796599,-0.000920939999999995,0.0274651641012582,0.399993916,0,0,0,0,No Cues,2,1,-0.81940000000003,-0.780699999999996,-359.0182729,Backward
0.0312630712576434,-0.00257669999999999,0.0302350822148654,0.419998216,0,0,0,0,No Cues,2,1,-0.8596,-0.961500000000001,-358.9705096,Backward
0.0359899694427916,-0.00512472,0.0356372886666065,0.439994816,0,0,0,0,No Cues,2,1,-0.934600000000046,-1.21360000000001,-358.84678,Backward
0.038456356437421,-0.00757607,0.0386473644451755,0.459999116,0,0,0,0,No Cues,2,1,-1.01190000000003,-1.36170000000001,-358.8074224,Backward
0.038456356437421,-0.00757607,0.0386473644451755,0.479995716,0,0,0,0,No Cues,2,1,-1.01190000000003,-1.36170000000001,-358.8074224,Backward
0.0408935795470882,-0.00938479,0.0419255548779738,0.500000016,0,0,0,0,No Cues,2,1,-0.893599999999992,-1.49889999999999,-358.7636972,Backward
0.0460653513847502,-0.01173284,0.0489229827667899,0.519996616,0,0,0,0,No Cues,2,1,-0.955000000000041,-1.76560000000001,-358.7824604,Backward
0.0460653513847502,-0.01173284,0.0489229827667899,0.539993316,0,0,0,0,No Cues,2,1,-0.955000000000041,-1.76560000000001,-358.7824604,Backward
0.0508053474096917,-0.01714928,0.0560351218039266,0.559997516,0,0,0,0,No Cues,2,1,-0.544399999999996,-1.96809999999999,-358.9387639,Backward
0.0554204536842686,-0.01955128,0.0642357568448446,0.579994216,0,0,0,0,No Cues,2,1,-0.313000000000045,-2.20060000000001,-359.16456175,Backward
0.0574644149284209,-0.02090329,0.0681681560402971,0.599998516,0,0,0,0,No Cues,2,1,0.0614999999999668,-2.2809,0.55559999999997,Backward
0.0613506026550077,-0.02191326,0.0773245534734421,0.619995116,0,0,0,0,No Cues,2,1,0.27049999999997,-2.41810000000001,0.127099999999984,Backward
0.0627210256225972,-0.02289349,0.0820101267457254,0.639999416,0,0,0,0,No Cues,2,1,0.486199999999997,-2.45310000000001,-0.110600000000034,Backward
0.0627210256225972,-0.02289349,0.0820101267457254,0.659996016,0,0,0,0,No Cues,2,1,0.486199999999997,-2.45310000000001,-0.110600000000034,Backward
0.0640090836246436,-0.02339349,0.0866958116031782,0.679992716,0,0,0,0,No Cues,2,1,-359.141967,-2.50800000000001,-0.294399999999996,Backward
0.0662638550368291,-0.02479855,0.0969675138417934,0.699996916,0,0,0,0,No Cues,2,1,-358.9158201,-2.637,-0.424200000000042,Backward
