X,Y,Z,Time,Up HUD,Right HUD,Down HUD,Left HUD,Trial Type,Layout Number,Directionality,Rotation X,Rotation Y,Rotation Z,Direction
-0,0,-0,0,0,0,0,0,Combined,4,1,0,0,0,Backward
-0.00160179618453959,-0.000353399999999948,0.00669959088178018,0.06005859,0,0,0,0,Combined,4,1,-0.573005,0.0364000000000146,-0.0377999999999474,Backward
-0.00241329871737239,-0.00141420000000003,0.0135109849123154,0.10009763,0,0,0,0,Combined,4,1,-0.0169999999999995,0.315499999999986,0.140300000000025,Backward
-0.00258790989687618,-0.00309130000000002,0.0217725063179657,0.14001463,0,0,0,0,Combined,4,1,0.77501,0.700500000000034,-359.5500293,Backward
-0.00236600564156975,-0.00400020000000001,0.0282963339905429,0.18005373,0,0,0,0,Combined,4,1,1.49889,1.07600000000002,-359.4701832,Backward
-0.00215631648200487,-0.00518459999999998,0.0350458933432947,0.22009273,0,0,0,0,Combined,4,1,2.22577,1.40450000000004,-359.5210424,Backward
-0.00157855681145724,-0.00669359999999997,0.0460373208103313,0.28002933,0,0,0,0,Combined,4,1,2.97894,1.75690000000003,-359.460639,Backward
-0.000609776682581664,-0.00802139999999996,0.0589193838850832,0.32006833,0,0,0,0,Combined,4,1,3.51296,2.09020000000004,-359.5488715,Backward
0.000767913974738299,-0.0106801,0.0741359304529716,0.36010743,0,0,0,0,Combined,4,1,4.06493,2.31920000000002,-359.63693118,Backward
0.00195403605562161,-0.0133035,0.0863286035974973,0.40002443,0,0,0,0,Combined,4,1,4.8017,2.40410000000003,0.250700000000052,Backward
0.00387677214405935,-0.0153462,0.105409710874966,0.46008303,0,0,0,0,Combined,4,1,5.9522,2.44420000000002,0.238600000000019,Backward
0.00644854143464224,-0.0166497,0.127188516597869,0.50000003,0,0,0,0,Combined,4,1,6.17397,2.0838,0.0607000000000539,Backward
0.00973173766720992,-0.0190209,0.151735078037277,0.54003903,0,0,0,0,Combined,4,1,6.28251,1.68729999999999,-0.149999999999977,Backward
0.0141155139460714,-0.0225189,0.178908243284202,0.58007813,0,0,0,0,Combined,4,1,6.46026,1.22950000000003,-0.362199999999973,Backward
0.0178551675458052,-0.0250129,0.199633558503859,0.61999513,0,0,0,0,Combined,4,1,6.43618,0.873699999999985,-0.563599999999951,Backward
0.0222087369593518,-0.0271162,0.220715788802416,0.66003413,0,0,0,0,Combined,4,1,6.30982,0.631700000000023,-0.808399999999949,Backward
0.0291805950376141,-0.031937,0.254332452214129,0.72009273,0,0,0,0,Combined,4,1,6.47597,0.500300000000038,-1.1721,Backward
0.0364606470295481,-0.03495,0.289001163871685,0.76000973,0,0,0,0,Combined,4,1,6.43939,0.528400000000033,-1.35159999999996,Backward
0.0436617056893507,-0.0354321,0.324913525019042,0.82006833,0,0,0,0,Combined,4,1,5.96703,0.0874000000000024,-1.14009999999996,Backward
0.0514177931439104,-0.0268242,0.361843677420531,0.86010743,0,0,0,0,Combined,4,1,4.66359,-0.329799999999977,-1.40479999999997,Backward
0.0596854656883106,-0.0197096,0.39864112829282,0.92004393,0,0,0,0,Combined,4,1,3.81514,-0.834599999999966,-1.5718,Backward
0.0668946836301916,-0.0147296,0.432763752468965,0.96008303,0,0,0,0,Combined,4,1,3.67786,-0.776599999999974,-1.75559999999996,Backward
0.0695375903961568,-0.012246,0.452944700732772,0.99999973,0,0,0,0,Combined,4,1,3.97446,-0.74449999999996,-1.56459999999998,Backward
